,Station,Entries,Exits,Latitude,Longitude,Date
0,59 ST,31647,27827,40.641362,-74.017881,02/01/2020
1,59 ST,22818,21229,40.641362,-74.017881,02/02/2020
2,59 ST,57196,52794,40.641362,-74.017881,02/03/2020
3,59 ST,59354,54674,40.641362,-74.017881,02/04/2020
4,59 ST,60576,56826,40.641362,-74.017881,02/05/2020
5,59 ST,59846,55783,40.641362,-74.017881,02/06/2020
6,59 ST,58612,54287,40.641362,-74.017881,02/07/2020
7,5 AV/59 ST,7093,5250,40.764811,-73.973347,02/01/2020
8,5 AV/59 ST,5364,4094,40.764811,-73.973347,02/02/2020
9,5 AV/59 ST,13214,10263,40.764811,-73.973347,02/03/2020
10,5 AV/59 ST,13705,10639,40.764811,-73.973347,02/04/2020
11,5 AV/59 ST,13900,11044,40.764811,-73.973347,02/05/2020
12,5 AV/59 ST,13531,10628,40.764811,-73.973347,02/06/2020
13,5 AV/59 ST,13109,10765,40.764811,-73.973347,02/07/2020
14,57 ST-7 AV,19819,14355,40.764664,-73.98065799999999,02/01/2020
15,57 ST-7 AV,15848,11456,40.764664,-73.98065799999999,02/02/2020
16,57 ST-7 AV,32885,24278,40.764664,-73.98065799999999,02/03/2020
17,57 ST-7 AV,35378,26485,40.764664,-73.98065799999999,02/04/2020
18,57 ST-7 AV,35111,26864,40.764664,-73.98065799999999,02/05/2020
19,57 ST-7 AV,36165,26960,40.764664,-73.98065799999999,02/06/2020
20,57 ST-7 AV,33604,26166,40.764664,-73.98065799999999,02/07/2020
21,49 ST,7759,5019,40.759901,-73.984139,02/01/2020
22,49 ST,5888,4266,40.759901,-73.984139,02/02/2020
23,49 ST,19333,16308,40.759901,-73.984139,02/03/2020
24,49 ST,20967,17392,40.759901,-73.984139,02/04/2020
25,49 ST,21459,17813,40.759901,-73.984139,02/05/2020
26,49 ST,21886,17836,40.759901,-73.984139,02/06/2020
27,49 ST,21703,18377,40.759901,-73.984139,02/07/2020
28,TIMES SQ-42 ST,45129,52971,40.75529,-73.987495,02/01/2020
29,TIMES SQ-42 ST,32767,36795,40.75529,-73.987495,02/02/2020
30,TIMES SQ-42 ST,81872,82615,40.75529,-73.987495,02/03/2020
31,TIMES SQ-42 ST,87697,88152,40.75529,-73.987495,02/04/2020
32,TIMES SQ-42 ST,90385,90655,40.75529,-73.987495,02/05/2020
33,TIMES SQ-42 ST,88544,91291,40.75529,-73.987495,02/06/2020
34,TIMES SQ-42 ST,85366,90983,40.75529,-73.987495,02/07/2020
35,34 ST-HERALD SQ,59536,64562,40.749719,-73.98782299999999,02/01/2020
36,34 ST-HERALD SQ,6613087,6399254,40.749719,-73.98782299999999,02/02/2020
37,34 ST-HERALD SQ,111424,105665,40.749719,-73.98782299999999,02/03/2020
38,34 ST-HERALD SQ,113174,107447,40.749719,-73.98782299999999,02/04/2020
39,34 ST-HERALD SQ,115219,109805,40.749719,-73.98782299999999,02/05/2020
40,34 ST-HERALD SQ,114021,109906,40.749719,-73.98782299999999,02/06/2020
41,34 ST-HERALD SQ,113742,112882,40.749719,-73.98782299999999,02/07/2020
42,28 ST,15699,18121,40.747215000000004,-73.993365,02/01/2020
43,28 ST,12425,13722,40.747215000000004,-73.993365,02/02/2020
44,28 ST,40531,39852,40.747215000000004,-73.993365,02/03/2020
45,28 ST,43236,43183,40.747215000000004,-73.993365,02/04/2020
46,28 ST,44459,44454,40.747215000000004,-73.993365,02/05/2020
47,28 ST,44876,44517,40.747215000000004,-73.993365,02/06/2020
48,28 ST,43146,43800,40.747215000000004,-73.993365,02/07/2020
49,23 ST,47398,43837,40.742878000000005,-73.99282099999999,02/01/2020
50,23 ST,35433,32416,40.742878000000005,-73.99282099999999,02/02/2020
51,23 ST,110194,86515,40.742878000000005,-73.99282099999999,02/03/2020
52,23 ST,115694,92107,40.742878000000005,-73.99282099999999,02/04/2020
53,23 ST,118690,92669,40.742878000000005,-73.99282099999999,02/05/2020
54,23 ST,118285,93757,40.742878000000005,-73.99282099999999,02/06/2020
55,23 ST,110857,87739,40.742878000000005,-73.99282099999999,02/07/2020
56,14 ST-UNION SQ,49561,55857,40.735735999999996,-73.99056800000001,02/01/2020
57,14 ST-UNION SQ,38126,41903,40.735735999999996,-73.99056800000001,02/02/2020
58,14 ST-UNION SQ,78350,83327,40.735735999999996,-73.99056800000001,02/03/2020
59,14 ST-UNION SQ,80848,86544,40.735735999999996,-73.99056800000001,02/04/2020
60,14 ST-UNION SQ,82407,89167,40.735735999999996,-73.99056800000001,02/05/2020
61,14 ST-UNION SQ,79131,86112,40.735735999999996,-73.99056800000001,02/06/2020
62,14 ST-UNION SQ,79679,87338,40.735735999999996,-73.99056800000001,02/07/2020
63,8 ST-NYU,3135,6835,40.730328,-73.99262900000001,02/01/2020
64,8 ST-NYU,2550,4551,40.730328,-73.99262900000001,02/02/2020
65,8 ST-NYU,15460,10752,40.730328,-73.99262900000001,02/03/2020
66,8 ST-NYU,17146,12017,40.730328,-73.99262900000001,02/04/2020
67,8 ST-NYU,17375,12029,40.730328,-73.99262900000001,02/05/2020
68,8 ST-NYU,17873,12342,40.730328,-73.99262900000001,02/06/2020
69,8 ST-NYU,17386,12616,40.730328,-73.99262900000001,02/07/2020
70,PRINCE ST,2726,7381,40.724329,-73.997702,02/01/2020
71,PRINCE ST,2300,4910,40.724329,-73.997702,02/02/2020
72,PRINCE ST,10112,10194,40.724329,-73.997702,02/03/2020
73,PRINCE ST,10771,11042,40.724329,-73.997702,02/04/2020
74,PRINCE ST,11228,11959,40.724329,-73.997702,02/05/2020
75,PRINCE ST,11085,11480,40.724329,-73.997702,02/06/2020
76,PRINCE ST,12000,12616,40.724329,-73.997702,02/07/2020
77,CANAL ST,34994,33083,40.720824,-74.005229,02/01/2020
78,CANAL ST,27672,23733,40.720824,-74.005229,02/02/2020
79,CANAL ST,60999,49894,40.720824,-74.005229,02/03/2020
80,CANAL ST,62667,51821,40.720824,-74.005229,02/04/2020
81,CANAL ST,1240996,112467,40.720824,-74.005229,02/05/2020
82,CANAL ST,182772,201912,40.720824,-74.005229,02/06/2020
83,CANAL ST,63126,54304,40.720824,-74.005229,02/07/2020
84,CITY HALL,1449,948,40.713282,-74.006978,02/01/2020
85,CITY HALL,1079,645,40.713282,-74.006978,02/02/2020
86,CITY HALL,6308,3313,40.713282,-74.006978,02/03/2020
87,CITY HALL,6574,3323,40.713282,-74.006978,02/04/2020
88,CITY HALL,6530,3280,40.713282,-74.006978,02/05/2020
89,CITY HALL,6371,3257,40.713282,-74.006978,02/06/2020
90,CITY HALL,5916,3202,40.713282,-74.006978,02/07/2020
91,CORTLANDT ST,4683,4492,40.710668,-74.01102900000001,02/01/2020
92,CORTLANDT ST,3505,3294,40.710668,-74.01102900000001,02/02/2020
93,CORTLANDT ST,17710,14980,40.710668,-74.01102900000001,02/03/2020
94,CORTLANDT ST,18270,15884,40.710668,-74.01102900000001,02/04/2020
95,CORTLANDT ST,18814,16032,40.710668,-74.01102900000001,02/05/2020
96,CORTLANDT ST,18917,16430,40.710668,-74.01102900000001,02/06/2020
97,CORTLANDT ST,18332,15200,40.710668,-74.01102900000001,02/07/2020
98,RECTOR ST,5474,3185,40.70722,-74.01334200000001,02/01/2020
99,RECTOR ST,4120,2764,40.70722,-74.01334200000001,02/02/2020
100,RECTOR ST,14255,7854,40.70722,-74.01334200000001,02/03/2020
101,RECTOR ST,15045,7942,40.70722,-74.01334200000001,02/04/2020
102,RECTOR ST,15563,8473,40.70722,-74.01334200000001,02/05/2020
103,RECTOR ST,15095,8147,40.70722,-74.01334200000001,02/06/2020
104,RECTOR ST,14486,7633,40.70722,-74.01334200000001,02/07/2020
105,WHITEHALL S-FRY,5107,5193,40.703087,-74.01299399999999,02/01/2020
106,WHITEHALL S-FRY,3837,4170,40.703087,-74.01299399999999,02/02/2020
107,WHITEHALL S-FRY,16445,15949,40.703087,-74.01299399999999,02/03/2020
108,WHITEHALL S-FRY,16441,15910,40.703087,-74.01299399999999,02/04/2020
109,WHITEHALL S-FRY,16788,16133,40.703087,-74.01299399999999,02/05/2020
110,WHITEHALL S-FRY,16424,15999,40.703087,-74.01299399999999,02/06/2020
111,WHITEHALL S-FRY,16014,15015,40.703087,-74.01299399999999,02/07/2020
112,DELANCEY/ESSEX,17882,15503,40.718610999999996,-73.988114,02/01/2020
113,DELANCEY/ESSEX,14986,12073,40.718610999999996,-73.988114,02/02/2020
114,DELANCEY/ESSEX,22958,18033,40.718610999999996,-73.988114,02/03/2020
115,DELANCEY/ESSEX,23448,18146,40.718610999999996,-73.988114,02/04/2020
116,DELANCEY/ESSEX,23661,18918,40.718610999999996,-73.988114,02/05/2020
117,DELANCEY/ESSEX,23698,19143,40.718610999999996,-73.988114,02/06/2020
118,DELANCEY/ESSEX,24630,20804,40.718610999999996,-73.988114,02/07/2020
119,BOWERY,3033,3246,40.720279999999995,-73.993915,02/01/2020
120,BOWERY,2464,2450,40.720279999999995,-73.993915,02/02/2020
121,BOWERY,3262,2795,40.720279999999995,-73.993915,02/03/2020
122,BOWERY,3277,2865,40.720279999999995,-73.993915,02/04/2020
123,BOWERY,3352,2956,40.720279999999995,-73.993915,02/05/2020
124,BOWERY,3383,3225,40.720279999999995,-73.993915,02/06/2020
125,BOWERY,3490,3358,40.720279999999995,-73.993915,02/07/2020
126,CHAMBERS ST,117638704,132294,40.714110999999995,-74.008585,02/01/2020
127,CHAMBERS ST,12683,14508,40.714110999999995,-74.008585,02/02/2020
128,CHAMBERS ST,61128,48770,40.714110999999995,-74.008585,02/03/2020
129,CHAMBERS ST,64652,52073,40.714110999999995,-74.008585,02/04/2020
130,CHAMBERS ST,63833,50992,40.714110999999995,-74.008585,02/05/2020
131,CHAMBERS ST,63301,50995,40.714110999999995,-74.008585,02/06/2020
132,CHAMBERS ST,56382,47496,40.714110999999995,-74.008585,02/07/2020
133,FULTON ST,29585,30216,40.710196999999994,-74.00769100000001,02/01/2020
134,FULTON ST,21833,22869,40.710196999999994,-74.00769100000001,02/02/2020
135,FULTON ST,88425,83774,40.710196999999994,-74.00769100000001,02/03/2020
136,FULTON ST,91523,87720,40.710196999999994,-74.00769100000001,02/04/2020
137,FULTON ST,92687,88001,40.710196999999994,-74.00769100000001,02/05/2020
138,FULTON ST,91114,87322,40.710196999999994,-74.00769100000001,02/06/2020
139,FULTON ST,87990,83026,40.710196999999994,-74.00769100000001,02/07/2020
140,7 AV,15022,12847,40.666271,-73.980305,02/01/2020
141,7 AV,12052,10319,40.666271,-73.980305,02/02/2020
142,7 AV,35657,32082,40.666271,-73.980305,02/03/2020
143,7 AV,37301,34364,40.666271,-73.980305,02/04/2020
144,7 AV,38920,34518,40.666271,-73.980305,02/05/2020
145,7 AV,39279,35397,40.666271,-73.980305,02/06/2020
146,7 AV,37573,34260,40.666271,-73.980305,02/07/2020
147,PARK PLACE,1743,1955,40.713051,-74.008811,02/01/2020
148,PARK PLACE,1306,1580,40.713051,-74.008811,02/02/2020
149,PARK PLACE,4580,4245,40.713051,-74.008811,02/03/2020
150,PARK PLACE,4806,4330,40.713051,-74.008811,02/04/2020
151,PARK PLACE,4814,4347,40.713051,-74.008811,02/05/2020
152,PARK PLACE,4654,4172,40.713051,-74.008811,02/06/2020
153,PARK PLACE,4466,4184,40.713051,-74.008811,02/07/2020
154,BOTANIC GARDEN,605,1372,40.670343,-73.959245,02/01/2020
155,BOTANIC GARDEN,424,831,40.670343,-73.959245,02/02/2020
156,BOTANIC GARDEN,1406,1951,40.670343,-73.959245,02/03/2020
157,BOTANIC GARDEN,1491,1956,40.670343,-73.959245,02/04/2020
158,BOTANIC GARDEN,1508,2023,40.670343,-73.959245,02/05/2020
159,BOTANIC GARDEN,1535,1920,40.670343,-73.959245,02/06/2020
160,BOTANIC GARDEN,1499,1879,40.670343,-73.959245,02/07/2020
161,PROSPECT PARK,5931,5257,40.661614,-73.962246,02/01/2020
162,PROSPECT PARK,4922,4507,40.661614,-73.962246,02/02/2020
163,PROSPECT PARK,9767,8906,40.661614,-73.962246,02/03/2020
164,PROSPECT PARK,10051,9189,40.661614,-73.962246,02/04/2020
165,PROSPECT PARK,10148,9337,40.661614,-73.962246,02/05/2020
166,PROSPECT PARK,9821,8949,40.661614,-73.962246,02/06/2020
167,PROSPECT PARK,9864,8728,40.661614,-73.962246,02/07/2020
168,PARKSIDE AV,3977,2385,40.655291999999996,-73.961495,02/01/2020
169,PARKSIDE AV,3253,2320,40.655291999999996,-73.961495,02/02/2020
170,PARKSIDE AV,5720,3185,40.655291999999996,-73.961495,02/03/2020
171,PARKSIDE AV,5809,3130,40.655291999999996,-73.961495,02/04/2020
172,PARKSIDE AV,5900,3379,40.655291999999996,-73.961495,02/05/2020
173,PARKSIDE AV,5856,3170,40.655291999999996,-73.961495,02/06/2020
174,PARKSIDE AV,5762,2983,40.655291999999996,-73.961495,02/07/2020
175,CHURCH AV,18947,13031,40.644040999999994,-73.979678,02/01/2020
176,CHURCH AV,14739,11052,40.644040999999994,-73.979678,02/02/2020
177,CHURCH AV,34683,24628,40.644040999999994,-73.979678,02/03/2020
178,CHURCH AV,35619,23835,40.644040999999994,-73.979678,02/04/2020
179,CHURCH AV,35823,24941,40.644040999999994,-73.979678,02/05/2020
180,CHURCH AV,35416,24089,40.644040999999994,-73.979678,02/06/2020
181,CHURCH AV,34879,23401,40.644040999999994,-73.979678,02/07/2020
182,BEVERLEY ROAD,2230,2050,40.644031,-73.964492,02/01/2020
183,BEVERLEY ROAD,1769,1710,40.644031,-73.964492,02/02/2020
184,BEVERLEY ROAD,3424,3121,40.644031,-73.964492,02/03/2020
185,BEVERLEY ROAD,3585,3058,40.644031,-73.964492,02/04/2020
186,BEVERLEY ROAD,3601,3257,40.644031,-73.964492,02/05/2020
187,BEVERLEY ROAD,3452,3224,40.644031,-73.964492,02/06/2020
188,BEVERLEY ROAD,3436,2838,40.644031,-73.964492,02/07/2020
189,CORTELYOU RD,3871,1162,40.640927000000005,-73.963891,02/01/2020
190,CORTELYOU RD,3239,1035,40.640927000000005,-73.963891,02/02/2020
191,CORTELYOU RD,6345,1903,40.640927000000005,-73.963891,02/03/2020
192,CORTELYOU RD,6500,1799,40.640927000000005,-73.963891,02/04/2020
193,CORTELYOU RD,6630,1807,40.640927000000005,-73.963891,02/05/2020
194,CORTELYOU RD,6556,1948,40.640927000000005,-73.963891,02/06/2020
195,CORTELYOU RD,6367,1713,40.640927000000005,-73.963891,02/07/2020
196,NEWKIRK PLAZA,5207,4400,40.635082000000004,-73.962793,02/01/2020
197,NEWKIRK PLAZA,4114,3818,40.635082000000004,-73.962793,02/02/2020
198,NEWKIRK PLAZA,10236,8596,40.635082000000004,-73.962793,02/03/2020
199,NEWKIRK PLAZA,10625,8573,40.635082000000004,-73.962793,02/04/2020
200,NEWKIRK PLAZA,10628,8369,40.635082000000004,-73.962793,02/05/2020
201,NEWKIRK PLAZA,10376,8059,40.635082000000004,-73.962793,02/06/2020
202,NEWKIRK PLAZA,10123,7728,40.635082000000004,-73.962793,02/07/2020
203,AVENUE H,1554,1449,40.62927,-73.961639,02/01/2020
204,AVENUE H,1309,1104,40.62927,-73.961639,02/02/2020
205,AVENUE H,4016,3421,40.62927,-73.961639,02/03/2020
206,AVENUE H,4047,3420,40.62927,-73.961639,02/04/2020
207,AVENUE H,4017,3448,40.62927,-73.961639,02/05/2020
208,AVENUE H,3979,3331,40.62927,-73.961639,02/06/2020
209,AVENUE H,3110,2486,40.62927,-73.961639,02/07/2020
210,AVENUE J,2855,1423,40.625039,-73.960803,02/01/2020
211,AVENUE J,2784,1437,40.625039,-73.960803,02/02/2020
212,AVENUE J,6328,3189,40.625039,-73.960803,02/03/2020
213,AVENUE J,6299,3071,40.625039,-73.960803,02/04/2020
214,AVENUE J,6314,3142,40.625039,-73.960803,02/05/2020
215,AVENUE J,6374,3182,40.625039,-73.960803,02/06/2020
216,AVENUE J,5751,2890,40.625039,-73.960803,02/07/2020
217,AVENUE M,2380,1033,40.617618,-73.959399,02/01/2020
218,AVENUE M,2448,1056,40.617618,-73.959399,02/02/2020
219,AVENUE M,6249,2717,40.617618,-73.959399,02/03/2020
220,AVENUE M,6277,2673,40.617618,-73.959399,02/04/2020
221,AVENUE M,6372,2663,40.617618,-73.959399,02/05/2020
222,AVENUE M,6304,2811,40.617618,-73.959399,02/06/2020
223,AVENUE M,5622,2578,40.617618,-73.959399,02/07/2020
224,KINGS HWY,11629,9855,40.603217,-73.97236099999999,02/01/2020
225,KINGS HWY,11133,9562,40.603217,-73.97236099999999,02/02/2020
226,KINGS HWY,29641,25063,40.603217,-73.97236099999999,02/03/2020
227,KINGS HWY,29706,24841,40.603217,-73.97236099999999,02/04/2020
228,KINGS HWY,29899,25378,40.603217,-73.97236099999999,02/05/2020
229,KINGS HWY,29643,24568,40.603217,-73.97236099999999,02/06/2020
230,KINGS HWY,27818,22888,40.603217,-73.97236099999999,02/07/2020
231,AVENUE U,7165,3301,40.596063,-73.973357,02/01/2020
232,AVENUE U,5960,2973,40.596063,-73.973357,02/02/2020
233,AVENUE U,12412,5404,40.596063,-73.973357,02/03/2020
234,AVENUE U,12519,5589,40.596063,-73.973357,02/04/2020
235,AVENUE U,12703,5708,40.596063,-73.973357,02/05/2020
236,AVENUE U,12306,5365,40.596063,-73.973357,02/06/2020
237,AVENUE U,11882,5349,40.596063,-73.973357,02/07/2020
238,NECK RD,2410,676,40.595246,-73.955161,02/01/2020
239,NECK RD,1825,538,40.595246,-73.955161,02/02/2020
240,NECK RD,4577,1337,40.595246,-73.955161,02/03/2020
241,NECK RD,4760,1283,40.595246,-73.955161,02/04/2020
242,NECK RD,4706,1327,40.595246,-73.955161,02/05/2020
243,NECK RD,4789,1419,40.595246,-73.955161,02/06/2020
244,NECK RD,4396,1305,40.595246,-73.955161,02/07/2020
245,SHEEPSHEAD BAY,5419,5307,40.586896,-73.954155,02/01/2020
246,SHEEPSHEAD BAY,4344,4424,40.586896,-73.954155,02/02/2020
247,SHEEPSHEAD BAY,13690,11180,40.586896,-73.954155,02/03/2020
248,SHEEPSHEAD BAY,14144,11409,40.586896,-73.954155,02/04/2020
249,SHEEPSHEAD BAY,13999,11381,40.586896,-73.954155,02/05/2020
250,SHEEPSHEAD BAY,13769,10831,40.586896,-73.954155,02/06/2020
251,SHEEPSHEAD BAY,12946,10450,40.586896,-73.954155,02/07/2020
252,BRIGHTON BEACH,5747,3426,40.577621,-73.961376,02/01/2020
253,BRIGHTON BEACH,4891,2928,40.577621,-73.961376,02/02/2020
254,BRIGHTON BEACH,11976,6687,40.577621,-73.961376,02/03/2020
255,BRIGHTON BEACH,11724,6488,40.577621,-73.961376,02/04/2020
256,BRIGHTON BEACH,11921,6782,40.577621,-73.961376,02/05/2020
257,BRIGHTON BEACH,11511,6423,40.577621,-73.961376,02/06/2020
258,BRIGHTON BEACH,10265,5826,40.577621,-73.961376,02/07/2020
259,OCEAN PKWY,1584,733,40.576312,-73.968501,02/01/2020
260,OCEAN PKWY,1413,621,40.576312,-73.968501,02/02/2020
261,OCEAN PKWY,3296,1117,40.576312,-73.968501,02/03/2020
262,OCEAN PKWY,3222,1132,40.576312,-73.968501,02/04/2020
263,OCEAN PKWY,3198,1097,40.576312,-73.968501,02/05/2020
264,OCEAN PKWY,3197,1096,40.576312,-73.968501,02/06/2020
265,OCEAN PKWY,2976,1042,40.576312,-73.968501,02/07/2020
266,BOROUGH HALL,10781,9689,40.693219,-73.989998,02/01/2020
267,BOROUGH HALL,7470,6578,40.693219,-73.989998,02/02/2020
268,BOROUGH HALL,35327,24288,40.693219,-73.989998,02/03/2020
269,BOROUGH HALL,36678,24996,40.693219,-73.989998,02/04/2020
270,BOROUGH HALL,37650,25386,40.693219,-73.989998,02/05/2020
271,BOROUGH HALL,36896,24626,40.693219,-73.989998,02/06/2020
272,BOROUGH HALL,33307,23132,40.693219,-73.989998,02/07/2020
273,JAY ST-METROTEC,17674,12965,40.692338,-73.987342,02/01/2020
274,JAY ST-METROTEC,12973,9352,40.692338,-73.987342,02/02/2020
275,JAY ST-METROTEC,44015,29926,40.692338,-73.987342,02/03/2020
276,JAY ST-METROTEC,44913,31092,40.692338,-73.987342,02/04/2020
277,JAY ST-METROTEC,45382,31621,40.692338,-73.987342,02/05/2020
278,JAY ST-METROTEC,44859,31312,40.692338,-73.987342,02/06/2020
279,JAY ST-METROTEC,40808,28234,40.692338,-73.987342,02/07/2020
280,DEKALB AV,16014,6189,40.690635,-73.981824,02/01/2020
281,DEKALB AV,12523,4797,40.690635,-73.981824,02/02/2020
282,DEKALB AV,33666,11594,40.690635,-73.981824,02/03/2020
283,DEKALB AV,34907,12240,40.690635,-73.981824,02/04/2020
284,DEKALB AV,34860,11753,40.690635,-73.981824,02/05/2020
285,DEKALB AV,34543,11849,40.690635,-73.981824,02/06/2020
286,DEKALB AV,33530,11261,40.690635,-73.981824,02/07/2020
287,ATL AV-BARCLAY,25260,27205,40.683665999999995,-73.97881,02/01/2020
288,ATL AV-BARCLAY,17790,17952,40.683665999999995,-73.97881,02/02/2020
289,ATL AV-BARCLAY,45292,42848,40.683665999999995,-73.97881,02/03/2020
290,ATL AV-BARCLAY,44857,43316,40.683665999999995,-73.97881,02/04/2020
291,ATL AV-BARCLAY,45845,43262,40.683665999999995,-73.97881,02/05/2020
292,ATL AV-BARCLAY,45367,42030,40.683665999999995,-73.97881,02/06/2020
293,ATL AV-BARCLAY,42580,40178,40.683665999999995,-73.97881,02/07/2020
294,UNION ST,4370,3463,40.677316,-73.98311,02/01/2020
295,UNION ST,3466,2680,40.677316,-73.98311,02/02/2020
296,UNION ST,7247,5490,40.677316,-73.98311,02/03/2020
297,UNION ST,7479,5863,40.677316,-73.98311,02/04/2020
298,UNION ST,7759,5913,40.677316,-73.98311,02/05/2020
299,UNION ST,7737,5500,40.677316,-73.98311,02/06/2020
300,UNION ST,7551,5409,40.677316,-73.98311,02/07/2020
301,4AV-9 ST,5156,3990,40.670272,-73.989779,02/01/2020
302,4AV-9 ST,4171,3133,40.670272,-73.989779,02/02/2020
303,4AV-9 ST,9266,6083,40.670272,-73.989779,02/03/2020
304,4AV-9 ST,9708,6383,40.670272,-73.989779,02/04/2020
305,4AV-9 ST,9689,6363,40.670272,-73.989779,02/05/2020
306,4AV-9 ST,9638,6445,40.670272,-73.989779,02/06/2020
307,4AV-9 ST,9248,6463,40.670272,-73.989779,02/07/2020
308,PROSPECT AV,6622,3827,40.665414,-73.99287199999999,02/01/2020
309,PROSPECT AV,4995,2899,40.665414,-73.99287199999999,02/02/2020
310,PROSPECT AV,13230,6772,40.665414,-73.99287199999999,02/03/2020
311,PROSPECT AV,13889,7235,40.665414,-73.99287199999999,02/04/2020
312,PROSPECT AV,14191,7222,40.665414,-73.99287199999999,02/05/2020
313,PROSPECT AV,13827,7151,40.665414,-73.99287199999999,02/06/2020
314,PROSPECT AV,13447,7007,40.665414,-73.99287199999999,02/07/2020
315,25 ST,2137,1869,40.660396999999996,-73.998091,02/01/2020
316,25 ST,1579,1397,40.660396999999996,-73.998091,02/02/2020
317,25 ST,3815,3031,40.660396999999996,-73.998091,02/03/2020
318,25 ST,3970,3235,40.660396999999996,-73.998091,02/04/2020
319,25 ST,3934,3238,40.660396999999996,-73.998091,02/05/2020
320,25 ST,3933,3115,40.660396999999996,-73.998091,02/06/2020
321,25 ST,3931,3170,40.660396999999996,-73.998091,02/07/2020
322,36 ST,8812,6723,40.655144,-74.00354899999999,02/01/2020
323,36 ST,6423,4736,40.655144,-74.00354899999999,02/02/2020
324,36 ST,17082,9882,40.655144,-74.00354899999999,02/03/2020
325,36 ST,17813,9773,40.655144,-74.00354899999999,02/04/2020
326,36 ST,17988,10017,40.655144,-74.00354899999999,02/05/2020
327,36 ST,17862,9869,40.655144,-74.00354899999999,02/06/2020
328,36 ST,17161,10646,40.655144,-74.00354899999999,02/07/2020
329,45 ST,4546,2532,40.648939,-74.010006,02/01/2020
330,45 ST,3465,2114,40.648939,-74.010006,02/02/2020
331,45 ST,7608,4025,40.648939,-74.010006,02/03/2020
332,45 ST,7789,4008,40.648939,-74.010006,02/04/2020
333,45 ST,7872,4030,40.648939,-74.010006,02/05/2020
334,45 ST,7749,4000,40.648939,-74.010006,02/06/2020
335,45 ST,7724,4031,40.648939,-74.010006,02/07/2020
336,53 ST,5517,5233,40.645069,-74.014034,02/01/2020
337,53 ST,4227,4286,40.645069,-74.014034,02/02/2020
338,53 ST,9123,8867,40.645069,-74.014034,02/03/2020
339,53 ST,9388,8962,40.645069,-74.014034,02/04/2020
340,53 ST,9461,9139,40.645069,-74.014034,02/05/2020
341,53 ST,9225,8821,40.645069,-74.014034,02/06/2020
342,53 ST,9202,8963,40.645069,-74.014034,02/07/2020
343,BAY RIDGE AV,4466,2642,40.634966999999996,-74.023377,02/01/2020
344,BAY RIDGE AV,3205,2061,40.634966999999996,-74.023377,02/02/2020
345,BAY RIDGE AV,8052,4554,40.634966999999996,-74.023377,02/03/2020
346,BAY RIDGE AV,8233,4864,40.634966999999996,-74.023377,02/04/2020
347,BAY RIDGE AV,8556,4806,40.634966999999996,-74.023377,02/05/2020
348,BAY RIDGE AV,8558,4744,40.634966999999996,-74.023377,02/06/2020
349,BAY RIDGE AV,8222,4456,40.634966999999996,-74.023377,02/07/2020
350,77 ST,12615,12227,40.629742,-74.02551,02/01/2020
351,77 ST,9332,9727,40.629742,-74.02551,02/02/2020
352,77 ST,27283,25635,40.629742,-74.02551,02/03/2020
353,77 ST,28762,26617,40.629742,-74.02551,02/04/2020
354,77 ST,28968,27031,40.629742,-74.02551,02/05/2020
355,77 ST,29134,26584,40.629742,-74.02551,02/06/2020
356,77 ST,28435,26953,40.629742,-74.02551,02/07/2020
357,86 ST,43299,44963,40.622687,-74.028398,02/01/2020
358,86 ST,33675,36164,40.622687,-74.028398,02/02/2020
359,86 ST,79426,76057,40.622687,-74.028398,02/03/2020
360,86 ST,82641,77599,40.622687,-74.028398,02/04/2020
361,86 ST,83711,78867,40.622687,-74.028398,02/05/2020
362,86 ST,83190,77690,40.622687,-74.028398,02/06/2020
363,86 ST,80745,76469,40.622687,-74.028398,02/07/2020
364,8 AV,16382135,9258028,40.635064,-74.011719,02/01/2020
365,8 AV,15901,13446,40.635064,-74.011719,02/02/2020
366,8 AV,27653,22978,40.635064,-74.011719,02/03/2020
367,8 AV,27372,22907,40.635064,-74.011719,02/04/2020
368,8 AV,27713,23278,40.635064,-74.011719,02/05/2020
369,8 AV,27162,23063,40.635064,-74.011719,02/06/2020
370,8 AV,27401,23361,40.635064,-74.011719,02/07/2020
371,FT HAMILTON PKY,7699,3345,40.650782,-73.975776,02/01/2020
372,FT HAMILTON PKY,6308,3205,40.650782,-73.975776,02/02/2020
373,FT HAMILTON PKY,15910,6985,40.650782,-73.975776,02/03/2020
374,FT HAMILTON PKY,16884,7195,40.650782,-73.975776,02/04/2020
375,FT HAMILTON PKY,16470,6856,40.650782,-73.975776,02/05/2020
376,FT HAMILTON PKY,16580,7017,40.650782,-73.975776,02/06/2020
377,FT HAMILTON PKY,15813,6512,40.650782,-73.975776,02/07/2020
378,NEW UTRECHT AV,2497,2405,40.624842,-73.996353,02/01/2020
379,NEW UTRECHT AV,2379,2231,40.624842,-73.996353,02/02/2020
380,NEW UTRECHT AV,4973,3335,40.624842,-73.996353,02/03/2020
381,NEW UTRECHT AV,4987,3651,40.624842,-73.996353,02/04/2020
382,NEW UTRECHT AV,4994,3444,40.624842,-73.996353,02/05/2020
383,NEW UTRECHT AV,4925,3250,40.624842,-73.996353,02/06/2020
384,NEW UTRECHT AV,4659,3553,40.624842,-73.996353,02/07/2020
385,18 AV,8061,4484,40.629754999999996,-73.97697099999999,02/01/2020
